"업체명","적용지역","광역지역","상위지역","하위지역","검색문구","위도","경도","지오코딩상태","검색결과주소"
"한국미인테라피","아산","충남","아산","인주면","대한민국 충청남도 아산 인주면","36.8637000","126.8923500","OK","인주면, 아산시, 충청남도, 31434, 대한민국"
"한국미인테라피","아산","충남","아산","탕정면","대한민국 충청남도 아산 탕정면","36.8093757","127.0686422","OK","탕정면, 아산시, 충청남도, 31454, 대한민국"
"한국미인테라피","천안","충남","천안","광덕면","대한민국 충청남도 천안 광덕면","36.6809200","127.1072000","OK","광덕면, 천안시, 충청남도, 31221, 대한민국"
"한국미인테라피","천안","충남","천안","동면","대한민국 충청남도 천안 동면","36.7835300","127.3637700","OK","동면, 천안시, 충청남도, 31258, 대한민국"
"한국미인테라피","천안","충남","천안","목천읍","대한민국 충청남도 천안 목천읍","36.7843300","127.2149200","OK","목천읍, 천안시, 충청남도, 31233, 대한민국"
"한국미인테라피","천안","충남","천안","문성동","대한민국 충청남도 천안 문성동","36.8109640","127.1503014","OK","문성동 행정복지센터, 15, 문화로, 문화동, 동남구, 천안시, 충청남도, 31128, 대한민국"
"한국미인테라피","천안","충남","천안","백석동","대한민국 충청남도 천안 백석동","36.8242631","127.1178826","OK","백석동, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","병천면","대한민국 충청남도 천안 병천면","36.7827400","127.3109500","OK","병천면, 천안시, 충청남도, 31254, 대한민국"
"한국미인테라피","천안","충남","천안","봉명동","대한민국 충청남도 천안 봉명동","36.8065649","127.1373904","OK","봉명동, 동남구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","부성동","대한민국 충청남도 천안 부성동","","","NOT_FOUND",""
"한국미인테라피","천안","충남","천안","북면","대한민국 충청남도 천안 북면","36.8242200","127.2689100","OK","북면, 천안시, 충청남도, 31238, 대한민국"
"한국미인테라피","천안","충남","천안","불당동","대한민국 충청남도 천안 불당동","36.8119683","127.1089675","OK","불당동, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","성거읍","대한민국 충청남도 천안 성거읍","36.8780677","127.1975680","OK","성거읍, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","성남면","대한민국 충청남도 천안 성남면","36.7355600","127.2358000","OK","성남면, 천안시, 충청남도, 31245, 대한민국"
"한국미인테라피","천안","충남","천안","성정동","대한민국 충청남도 천안 성정동","36.8175265","127.1412257","OK","성정동, 성정1동, 서북구, 천안시, 충청남도, 31142, 대한민국"
"한국미인테라피","천안","충남","천안","성환읍","대한민국 충청남도 천안 성환읍","36.9158842","127.1251269","OK","성환읍, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","수신면","대한민국 충청남도 천안 수신면","36.7256400","127.2837600","OK","수신면, 천안시, 충청남도, 31251, 대한민국"
"한국미인테라피","천안","충남","천안","신방동","대한민국 충청남도 천안 신방동","36.7840779","127.1253344","OK","신방동, 동남구, 천안시, 충청남도, 31178, 대한민국"
"한국미인테라피","천안","충남","천안","신안동","대한민국 충청남도 천안 신안동","36.8173807","127.1604107","OK","신안동 행정복지센터, 16-6, 신부3길, 신부동, 동남구, 천안시, 충청남도, 31125, 대한민국"
"한국미인테라피","천안","충남","천안","쌍용동","대한민국 충청남도 천안 쌍용동","36.8025052","127.1325712","OK","쌍용동, 동남구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","원성동","대한민국 충청남도 천안 원성동","36.8090900","127.1609600","OK","원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
"한국미인테라피","천안","충남","천안","일봉동","대한민국 충청남도 천안 일봉동","36.8009985","127.1419924","OK","일봉동 행정복지센터, 48, 신용로, 다가동, 동남구, 천안시, 충청남도, 31154, 대한민국"
"한국미인테라피","천안","충남","천안","입장면","대한민국 충청남도 천안 입장면","36.9078420","127.2231241","OK","입장면, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","중앙동","대한민국 충청남도 천안 중앙동","36.8000473","127.1525799","OK","중앙동 행정복지센터, 17, 원성천1길, 영성동, 동남구, 천안시, 충청남도, 31131, 대한민국"
"한국미인테라피","천안","충남","천안","직산읍","대한민국 충청남도 천안 직산읍","36.8781020","127.1489664","OK","직산읍, 서북구, 천안시, 충청남도, 대한민국"
"한국미인테라피","천안","충남","천안","청룡동","대한민국 충청남도 천안 청룡동","36.7860806","127.1567320","OK","청룡동 행정복지센터, 99, 청수14로, 청당동, 동남구, 천안시, 충청남도, 31198, 대한민국"
"한국미인테라피","천안","충남","천안","풍세면","대한민국 충청남도 천안 풍세면","36.7384900","127.1250000","OK","풍세면, 천안시, 충청남도, 31216, 대한민국"
