"Class","File","Context","OldTitle","NewTitle","OldDescription","NewDescription","TitlePattern","MetaPattern"
"업체상세","shops/seoul/gangnam-gu/한국미인테라피/index.html","60분·90분·60,000원·90,000원","한국미인테라피 | 강남구 업체 상세정보 | 몽라운지","강남구 출장마사지 한국미인테라피 | 영업시간·문의 | 몽라운지","역삼·논현·삼성동 중심 빠른 예약과 편안한 방문 관리","강남구에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·60,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-10","SHOP-03"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/도척면/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 광주시 도척면 이용 안내","love테라피 광주시 도척면 안내 | 전화·문자·가격 정보 | 몽라운지","광주시 도척면 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피 관련 광주시 도척면 정보를 확인할 수 있습니다. 120분·60분·140,000원 정보를 포함해,  가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.","SHOP-15","SHOP-04"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/도척면/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 광주시 도척면 이용 안내","광주시 도척면 프리미엄테라피 | 코스와 영업시간 안내 | 몽라운지","광주시 도척면 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 도척면 생활권에서 확인할 수 있는 프리미엄테라피 정보를 담았습니다. 120분·60분·150,000원 정보를 포함해,  이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","SHOP-02","SHOP-07"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/송정동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 광주시 송정동 이용 안내","광주시 송정동 한국미인테라피 | 영업시간과 코스 구성 | 몽라운지","광주시 송정동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 송정동에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·100,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-14","SHOP-03"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/송정동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 광주시 송정동 이용 안내","광주시 송정동 기준 너무이쁜테라피 | 코스·운영시간 안내 | 몽라운지","광주시 송정동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 송정동 생활권에서 확인할 수 있는 너무이쁜테라피 정보를 담았습니다. 120분·60분·90,000원 정보를 포함해,  이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","SHOP-16","SHOP-07"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/송정동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 광주시 송정동 이용 안내","love테라피 광주시 송정동 출장마사지 | 코스·가격 안내 | 몽라운지","광주시 송정동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 송정동 기준으로 love테라피 운영 정보를 정리했습니다. 120분·60분·140,000원 정보를 포함해,  코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","SHOP-09","SHOP-05"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/송정동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 광주시 송정동 이용 안내","광주시 송정동 프리미엄테라피 | 가격·운영시간·문의 정보 | 몽라운지","광주시 송정동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피 이용을 검토할 때 참고할 광주시 송정동 상세 정보입니다. 120분·60분·150,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-06","SHOP-06"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/신현동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 광주시 신현동 이용 안내","광주시 신현동 기준 한국미인테라피 | 코스·운영시간 안내 | 몽라운지","광주시 신현동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 신현동에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·100,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-16","SHOP-03"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/신현동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 광주시 신현동 이용 안내","너무이쁜테라피 운영정보 | 광주시 신현동 가격·문의 방법 | 몽라운지","광주시 신현동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 신현동 생활권에서 확인할 수 있는 너무이쁜테라피 정보를 담았습니다. 120분·60분·90,000원 정보를 포함해,  이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","SHOP-13","SHOP-07"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/신현동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 광주시 신현동 이용 안내","광주시 신현동 기준 love테라피 | 코스·운영시간 안내 | 몽라운지","광주시 신현동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피의 광주시 신현동 이용 안내입니다. 120분·60분·140,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-16","SHOP-02"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/신현동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 광주시 신현동 이용 안내","프리미엄테라피 이용 안내 | 광주시 신현동 운영시간·코스 정보 | 몽라운지","광주시 신현동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피의 코스와 운영 정보를 광주시 신현동 기준으로 안내합니다. 120분·60분·150,000원 정보를 포함해,  가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","SHOP-05","SHOP-08"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/쌍령동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 광주시 쌍령동 이용 안내","한국미인테라피 광주시 쌍령동 이용정보 | 가격·전화·문자 문의 | 몽라운지","광주시 쌍령동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 쌍령동에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 60분·90분·100,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-03","SHOP-03"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/쌍령동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 광주시 쌍령동 이용 안내","너무이쁜테라피 상세정보 | 광주시 쌍령동 코스와 이용시간 | 몽라운지","광주시 쌍령동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 쌍령동에서 너무이쁜테라피 이용 전 확인할 정보를 모았습니다. 120분·60분·90,000원 정보를 포함해,  코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 함께 살펴볼 수 있습니다.","SHOP-07","SHOP-03"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/쌍령동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 광주시 쌍령동 이용 안내","광주시 쌍령동 love테라피 | 가격·운영시간·문의 정보 | 몽라운지","광주시 쌍령동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","love테라피의 광주시 쌍령동 이용 안내입니다. 120분·60분·140,000원 정보를 포함해,  운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","SHOP-06","SHOP-02"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/쌍령동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 광주시 쌍령동 이용 안내","프리미엄테라피 | 광주시 쌍령동 이용 전 확인정보 | 몽라운지","광주시 쌍령동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","프리미엄테라피 이용을 검토할 때 참고할 광주시 쌍령동 상세 정보입니다. 120분·60분·150,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-11","SHOP-06"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/오포동/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 광주시 오포동 이용 안내","광주시 오포동 기준 한국미인테라피 | 코스·운영시간 안내 | 몽라운지","광주시 오포동 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","한국미인테라피 관련 광주시 오포동 정보를 확인할 수 있습니다. 60분·90분·100,000원 정보를 포함해,  가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.","SHOP-16","SHOP-04"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/오포동/너무이쁜테라피/index.html","120분·60분·90,000원·60,000원","너무이쁜테라피 | 광주시 오포동 이용 안내","광주시 오포동 너무이쁜테라피 | 가격·운영시간·문의 정보 | 몽라운지","광주시 오포동 지역의 너무이쁜테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","너무이쁜테라피 이용을 검토할 때 참고할 광주시 오포동 상세 정보입니다. 120분·60분·90,000원 정보를 포함해,  코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","SHOP-06","SHOP-06"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/오포동/love테라피/index.html","120분·60분·140,000원·100,000원","love테라피 | 광주시 오포동 이용 안내","love테라피 이용 안내 | 광주시 오포동 운영시간·코스 정보 | 몽라운지","광주시 오포동 지역의 love테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 오포동 기준으로 love테라피 운영 정보를 정리했습니다. 120분·60분·140,000원 정보를 포함해,  코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","SHOP-05","SHOP-05"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/오포동/프리미엄테라피/index.html","120분·60분·150,000원·100,000원","프리미엄테라피 | 광주시 오포동 이용 안내","광주시 오포동 프리미엄테라피 | 영업시간과 코스 구성 | 몽라운지","광주시 오포동 지역의 프리미엄테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 오포동 기준으로 프리미엄테라피 운영 정보를 정리했습니다. 120분·60분·150,000원 정보를 포함해,  코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","SHOP-14","SHOP-05"
"업체상세","shops/gyeonggi/gwangju-gyeonggi/초월읍/한국미인테라피/index.html","60분·90분·100,000원·130,000원","한국미인테라피 | 광주시 초월읍 이용 안내","한국미인테라피 이용 안내 | 광주시 초월읍 운영시간·코스 정보 | 몽라운지","광주시 초월읍 지역의 한국미인테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","광주시 초월읍 지역의 한국미인테라피 이용 정보를 정리했습니다. 60분·90분·100,000원 정보를 포함해,  코스와 가격, 영업시간, 전화·문자 문의 방법을 확인하고 이용 전 필요한 내용을 비교할 수 있습니다.","SHOP-05","SHOP-01"
